Cumulative sequencing depth,Fraction of target bases(%)
12525,0.003662
12526,0.003662
12527,0.003662
12528,0.003662
12529,0.003662
12530,0.003662
12531,0.003662
12532,0.003662
12533,0.003662
12534,0.003598
12535,0.003598
12536,0.003598
12537,0.003598
12538,0.003598
12539,0.003598
12540,0.003598
12541,0.003598
12542,0.003598
12543,0.003598
12544,0.003598
12545,0.003533
12546,0.003533
12547,0.003533
12548,0.003533
12549,0.003533
12550,0.003533
12551,0.003533
12552,0.003533
12553,0.003533
12554,0.003533
12555,0.003533
12556,0.003533
12557,0.003533
12558,0.003533
12559,0.003533
12560,0.003533
12561,0.003533
12562,0.003533
12563,0.003533
12564,0.003533
12565,0.003533
12566,0.003533
12567,0.003533
12568,0.003533
12569,0.003533
12570,0.003533
12571,0.003533
12572,0.003533
12573,0.003533
12574,0.003469
12575,0.003469
12576,0.003469
12577,0.003405
12578,0.003405
12579,0.003405
12580,0.003405
12581,0.003341
12582,0.003341
12583,0.003341
12584,0.003341
12585,0.003341
12586,0.003341
12587,0.003341
12588,0.003341
12589,0.003341
12590,0.003341
12591,0.003341
12592,0.003341
12593,0.003341
12594,0.003341
12595,0.003341
12596,0.003341
12597,0.003341
12598,0.003341
12599,0.003341
12600,0.003341
12601,0.003341
12602,0.003341
12603,0.003341
12604,0.003341
12605,0.003341
12606,0.003341
12607,0.003341
12608,0.003341
12609,0.003341
12610,0.003341
12611,0.003341
12612,0.003341
12613,0.003341
12614,0.003276
12615,0.003276
12616,0.003276
12617,0.003276
12618,0.003276
12619,0.003276
12620,0.003276
12621,0.003276
12622,0.003276
12623,0.003212
12624,0.003212
12625,0.003212
12626,0.003212
12627,0.003212
12628,0.003212
12629,0.003212
12630,0.003212
12631,0.003212
12632,0.003212
12633,0.003212
12634,0.003212
12635,0.003212
12636,0.003212
12637,0.003212
12638,0.003212
12639,0.003212
12640,0.003212
12641,0.003212
12642,0.003212
12643,0.003212
12644,0.003212
12645,0.003212
12646,0.003212
12647,0.003212
12648,0.003212
12649,0.003212
12650,0.003212
12651,0.003212
12652,0.003212
12653,0.003212
12654,0.003212
12655,0.003212
12656,0.003212
12657,0.003212
12658,0.003148
12659,0.003148
12660,0.003148
12661,0.003148
12662,0.003148
12663,0.003148
12664,0.003148
12665,0.003148
12666,0.003148
12667,0.003148
12668,0.003148
12669,0.003148
12670,0.003148
12671,0.003148
12672,0.003148
12673,0.003148
12674,0.003148
12675,0.003148
12676,0.003148
12677,0.003148
12678,0.003148
12679,0.003148
12680,0.003084
12681,0.003019
12682,0.002891
12683,0.002827
12684,0.002827
12685,0.002827
12686,0.002827
12687,0.002827
12688,0.002827
12689,0.002827
12690,0.002827
12691,0.002827
12692,0.002827
12693,0.002827
12694,0.002827
12695,0.002827
12696,0.002827
12697,0.002827
12698,0.002827
12699,0.002762
12700,0.002762
12701,0.002762
12702,0.002762
12703,0.002762
12704,0.002762
12705,0.002762
12706,0.002762
12707,0.002762
12708,0.002762
12709,0.002762
12710,0.002762
12711,0.002762
12712,0.002762
12713,0.002762
12714,0.002762
12715,0.002762
12716,0.002762
12717,0.002762
12718,0.002762
12719,0.002762
12720,0.002762
12721,0.002762
12722,0.002762
12723,0.002762
12724,0.002762
12725,0.002762
12726,0.002762
12727,0.002762
12728,0.002762
12729,0.002762
12730,0.002762
12731,0.002762
12732,0.002762
12733,0.002762
12734,0.002762
12735,0.002762
12736,0.002762
12737,0.002762
12738,0.002762
12739,0.002762
12740,0.002698
12741,0.002698
12742,0.002698
12743,0.002698
12744,0.002698
12745,0.002698
12746,0.002698
12747,0.002698
12748,0.002634
12749,0.002634
12750,0.002570
12751,0.002506
12752,0.002506
12753,0.002506
12754,0.002506
12755,0.002506
12756,0.002506
12757,0.002506
12758,0.002506
12759,0.002506
12760,0.002506
12761,0.002506
12762,0.002506
12763,0.002506
12764,0.002506
12765,0.002441
12766,0.002441
12767,0.002441
12768,0.002441
12769,0.002441
12770,0.002441
12771,0.002441
12772,0.002441
12773,0.002441
12774,0.002441
12775,0.002441
12776,0.002441
12777,0.002441
12778,0.002441
12779,0.002441
12780,0.002441
12781,0.002441
12782,0.002441
12783,0.002441
12784,0.002377
12785,0.002377
12786,0.002377
12787,0.002377
12788,0.002377
12789,0.002377
12790,0.002377
12791,0.002313
12792,0.002313
12793,0.002313
12794,0.002313
12795,0.002313
12796,0.002313
12797,0.002249
12798,0.002249
12799,0.002249
12800,0.002249
12801,0.002249
12802,0.002249
12803,0.002249
12804,0.002249
12805,0.002249
12806,0.002184
12807,0.002184
12808,0.002184
12809,0.002120
12810,0.002120
12811,0.002120
12812,0.002120
12813,0.002120
12814,0.002120
12815,0.002120
12816,0.002120
12817,0.002120
12818,0.002120
12819,0.002120
12820,0.002120
12821,0.002120
12822,0.002120
12823,0.002120
12824,0.002120
12825,0.002120
12826,0.002120
12827,0.002120
12828,0.002120
12829,0.002120
12830,0.002120
12831,0.002120
12832,0.002120
12833,0.002120
12834,0.002120
12835,0.002120
12836,0.002120
12837,0.002120
12838,0.002120
12839,0.002056
12840,0.002056
12841,0.002056
12842,0.002056
12843,0.002056
12844,0.002056
12845,0.002056
12846,0.002056
12847,0.002056
12848,0.002056
12849,0.002056
12850,0.002056
12851,0.002056
12852,0.002056
12853,0.002056
12854,0.002056
12855,0.002056
12856,0.002056
12857,0.002056
12858,0.002056
12859,0.002056
12860,0.002056
12861,0.002056
12862,0.002056
12863,0.002056
12864,0.002056
12865,0.002056
12866,0.002056
12867,0.002056
12868,0.002056
12869,0.002056
12870,0.002056
12871,0.002056
12872,0.002056
12873,0.002056
12874,0.002056
12875,0.002056
12876,0.002056
12877,0.002056
12878,0.002056
12879,0.002056
12880,0.002056
12881,0.002056
12882,0.002056
12883,0.002056
12884,0.002056
12885,0.002056
12886,0.002056
12887,0.002056
12888,0.002056
12889,0.002056
12890,0.002056
12891,0.002056
12892,0.002056
12893,0.002056
12894,0.002056
12895,0.002056
12896,0.002056
12897,0.002056
12898,0.002056
12899,0.002056
12900,0.002056
12901,0.002056
12902,0.001992
12903,0.001992
12904,0.001992
12905,0.001992
12906,0.001992
12907,0.001992
12908,0.001992
12909,0.001992
12910,0.001992
12911,0.001992
12912,0.001992
12913,0.001992
12914,0.001992
12915,0.001992
12916,0.001992
12917,0.001992
12918,0.001992
12919,0.001992
12920,0.001992
12921,0.001992
12922,0.001992
12923,0.001992
12924,0.001992
12925,0.001992
12926,0.001992
12927,0.001992
12928,0.001992
12929,0.001992
12930,0.001992
12931,0.001992
12932,0.001992
12933,0.001992
12934,0.001992
12935,0.001992
12936,0.001992
12937,0.001992
12938,0.001992
12939,0.001927
12940,0.001863
12941,0.001863
12942,0.001863
12943,0.001863
12944,0.001863
12945,0.001863
12946,0.001863
12947,0.001863
12948,0.001863
12949,0.001863
12950,0.001863
12951,0.001863
12952,0.001863
12953,0.001863
12954,0.001863
12955,0.001863
12956,0.001863
12957,0.001863
12958,0.001799
12959,0.001799
12960,0.001799
12961,0.001799
12962,0.001799
12963,0.001799
12964,0.001799
12965,0.001799
12966,0.001799
12967,0.001799
12968,0.001799
12969,0.001799
12970,0.001799
12971,0.001799
12972,0.001799
12973,0.001799
12974,0.001799
12975,0.001799
12976,0.001799
12977,0.001799
12978,0.001799
12979,0.001799
12980,0.001799
12981,0.001799
12982,0.001799
12983,0.001799
12984,0.001799
12985,0.001799
12986,0.001799
12987,0.001799
12988,0.001799
12989,0.001799
12990,0.001799
12991,0.001799
12992,0.001799
12993,0.001799
12994,0.001799
12995,0.001799
12996,0.001799
12997,0.001799
12998,0.001799
12999,0.001799
13000,0.001799
13001,0.001799
13002,0.001799
13003,0.001799
13004,0.001799
13005,0.001799
13006,0.001799
13007,0.001799
13008,0.001799
13009,0.001799
13010,0.001799
13011,0.001799
13012,0.001799
13013,0.001799
13014,0.001799
13015,0.001799
13016,0.001799
13017,0.001799
13018,0.001799
13019,0.001799
13020,0.001799
13021,0.001799
13022,0.001799
13023,0.001799
13024,0.001799
13025,0.001799
13026,0.001799
13027,0.001799
13028,0.001799
13029,0.001799
13030,0.001799
13031,0.001799
13032,0.001799
13033,0.001799
13034,0.001799
13035,0.001799
13036,0.001799
13037,0.001799
13038,0.001799
13039,0.001799
13040,0.001799
13041,0.001799
13042,0.001799
13043,0.001799
13044,0.001799
13045,0.001799
13046,0.001799
13047,0.001799
13048,0.001799
13049,0.001799
13050,0.001799
13051,0.001799
13052,0.001799
13053,0.001799
13054,0.001799
13055,0.001799
13056,0.001799
13057,0.001799
13058,0.001799
13059,0.001799
13060,0.001799
13061,0.001799
13062,0.001799
13063,0.001799
13064,0.001799
13065,0.001799
13066,0.001799
13067,0.001799
13068,0.001799
13069,0.001799
13070,0.001799
13071,0.001799
13072,0.001799
13073,0.001799
13074,0.001799
13075,0.001799
13076,0.001799
13077,0.001799
13078,0.001799
13079,0.001799
13080,0.001799
13081,0.001799
13082,0.001799
13083,0.001799
13084,0.001799
13085,0.001799
13086,0.001799
13087,0.001799
13088,0.001799
13089,0.001799
13090,0.001799
13091,0.001799
13092,0.001799
13093,0.001799
13094,0.001799
13095,0.001799
13096,0.001799
13097,0.001799
13098,0.001799
13099,0.001799
13100,0.001799
13101,0.001799
13102,0.001799
13103,0.001799
13104,0.001799
13105,0.001799
13106,0.001799
13107,0.001799
13108,0.001799
13109,0.001799
13110,0.001799
13111,0.001799
13112,0.001799
13113,0.001799
13114,0.001799
13115,0.001799
13116,0.001799
13117,0.001799
13118,0.001799
13119,0.001799
13120,0.001799
13121,0.001799
13122,0.001799
13123,0.001799
13124,0.001799
13125,0.001799
13126,0.001799
13127,0.001799
13128,0.001799
13129,0.001799
13130,0.001799
13131,0.001799
13132,0.001799
13133,0.001799
13134,0.001799
13135,0.001799
13136,0.001799
13137,0.001735
13138,0.001735
13139,0.001735
13140,0.001735
13141,0.001735
13142,0.001735
13143,0.001735
13144,0.001735
13145,0.001735
13146,0.001735
13147,0.001735
13148,0.001735
13149,0.001735
13150,0.001735
13151,0.001670
13152,0.001670
13153,0.001670
13154,0.001670
13155,0.001670
13156,0.001670
13157,0.001670
13158,0.001670
13159,0.001670
13160,0.001670
13161,0.001670
13162,0.001670
13163,0.001670
13164,0.001670
13165,0.001670
13166,0.001670
13167,0.001670
13168,0.001670
13169,0.001670
13170,0.001670
13171,0.001670
13172,0.001670
13173,0.001670
13174,0.001670
13175,0.001670
13176,0.001670
13177,0.001670
13178,0.001670
13179,0.001670
13180,0.001670
13181,0.001670
13182,0.001670
13183,0.001670
13184,0.001670
13185,0.001670
13186,0.001606
13187,0.001606
13188,0.001606
13189,0.001606
13190,0.001606
13191,0.001606
13192,0.001606
13193,0.001606
13194,0.001606
13195,0.001606
13196,0.001606
13197,0.001606
13198,0.001606
13199,0.001606
13200,0.001606
13201,0.001606
13202,0.001606
13203,0.001606
13204,0.001606
13205,0.001606
13206,0.001606
13207,0.001606
13208,0.001606
13209,0.001606
13210,0.001606
13211,0.001606
13212,0.001606
13213,0.001606
13214,0.001606
13215,0.001606
13216,0.001606
13217,0.001606
13218,0.001606
13219,0.001606
13220,0.001606
13221,0.001606
13222,0.001606
13223,0.001606
13224,0.001606
13225,0.001606
13226,0.001606
13227,0.001606
13228,0.001606
13229,0.001606
13230,0.001606
13231,0.001606
13232,0.001606
13233,0.001606
13234,0.001606
13235,0.001606
13236,0.001606
13237,0.001606
13238,0.001606
13239,0.001606
13240,0.001606
13241,0.001606
13242,0.001606
13243,0.001606
13244,0.001606
13245,0.001606
13246,0.001606
13247,0.001606
13248,0.001606
13249,0.001606
13250,0.001606
13251,0.001606
13252,0.001606
13253,0.001606
13254,0.001606
13255,0.001606
13256,0.001606
13257,0.001606
13258,0.001606
13259,0.001606
13260,0.001606
13261,0.001606
13262,0.001606
13263,0.001606
13264,0.001606
13265,0.001606
13266,0.001606
13267,0.001606
13268,0.001606
13269,0.001606
13270,0.001606
13271,0.001606
13272,0.001606
13273,0.001606
13274,0.001606
13275,0.001606
13276,0.001606
13277,0.001606
13278,0.001606
13279,0.001606
13280,0.001606
13281,0.001606
13282,0.001606
13283,0.001606
13284,0.001606
13285,0.001606
13286,0.001606
13287,0.001606
13288,0.001606
13289,0.001606
13290,0.001606
13291,0.001606
13292,0.001606
13293,0.001606
13294,0.001606
13295,0.001606
13296,0.001606
13297,0.001606
13298,0.001606
13299,0.001606
13300,0.001606
13301,0.001606
13302,0.001606
13303,0.001606
13304,0.001606
13305,0.001606
13306,0.001606
13307,0.001606
13308,0.001606
13309,0.001606
13310,0.001606
13311,0.001606
13312,0.001606
13313,0.001606
13314,0.001606
13315,0.001606
13316,0.001606
13317,0.001606
13318,0.001606
13319,0.001606
13320,0.001606
13321,0.001606
13322,0.001606
13323,0.001606
13324,0.001606
13325,0.001606
13326,0.001606
13327,0.001606
13328,0.001606
13329,0.001606
13330,0.001606
13331,0.001606
13332,0.001606
13333,0.001606
13334,0.001606
13335,0.001606
13336,0.001606
13337,0.001606
13338,0.001606
13339,0.001606
13340,0.001606
13341,0.001606
13342,0.001606
13343,0.001606
13344,0.001606
13345,0.001606
13346,0.001606
13347,0.001606
13348,0.001606
13349,0.001606
13350,0.001606
13351,0.001606
13352,0.001606
13353,0.001606
13354,0.001606
13355,0.001606
13356,0.001606
13357,0.001606
13358,0.001606
13359,0.001606
13360,0.001606
13361,0.001606
13362,0.001606
13363,0.001606
13364,0.001606
13365,0.001606
13366,0.001606
13367,0.001606
13368,0.001606
13369,0.001606
13370,0.001606
13371,0.001606
13372,0.001606
13373,0.001606
13374,0.001606
13375,0.001606
13376,0.001606
13377,0.001606
13378,0.001606
13379,0.001606
13380,0.001606
13381,0.001542
13382,0.001542
13383,0.001542
13384,0.001542
13385,0.001542
13386,0.001478
13387,0.001478
13388,0.001478
13389,0.001478
13390,0.001478
13391,0.001478
13392,0.001478
13393,0.001413
13394,0.001413
13395,0.001413
13396,0.001413
13397,0.001413
13398,0.001413
13399,0.001413
13400,0.001413
13401,0.001413
13402,0.001413
13403,0.001413
13404,0.001349
13405,0.001349
13406,0.001349
13407,0.001349
13408,0.001349
13409,0.001349
13410,0.001349
13411,0.001349
13412,0.001349
13413,0.001349
13414,0.001349
13415,0.001349
13416,0.001349
13417,0.001349
13418,0.001349
13419,0.001349
13420,0.001349
13421,0.001349
13422,0.001349
13423,0.001349
13424,0.001349
13425,0.001349
13426,0.001349
13427,0.001349
13428,0.001349
13429,0.001349
13430,0.001349
13431,0.001349
13432,0.001349
13433,0.001285
13434,0.001285
13435,0.001285
13436,0.001221
13437,0.001221
13438,0.001221
13439,0.001221
13440,0.001221
13441,0.001221
13442,0.001221
13443,0.001221
13444,0.001221
13445,0.001092
13446,0.001092
13447,0.001092
13448,0.001092
13449,0.001092
13450,0.001092
13451,0.001092
13452,0.001092
13453,0.001092
13454,0.001092
13455,0.001092
13456,0.001092
13457,0.001092
13458,0.001028
13459,0.001028
13460,0.001028
13461,0.001028
13462,0.001028
13463,0.001028
13464,0.001028
13465,0.001028
13466,0.001028
13467,0.001028
13468,0.001028
13469,0.001028
13470,0.001028
13471,0.001028
13472,0.001028
13473,0.001028
13474,0.001028
13475,0.001028
13476,0.001028
13477,0.001028
13478,0.001028
13479,0.000964
13480,0.000964
13481,0.000964
13482,0.000964
13483,0.000964
13484,0.000964
13485,0.000964
13486,0.000964
13487,0.000899
13488,0.000899
13489,0.000899
13490,0.000899
13491,0.000899
13492,0.000899
13493,0.000899
13494,0.000899
13495,0.000899
13496,0.000899
13497,0.000899
13498,0.000899
13499,0.000899
13500,0.000899
13501,0.000899
13502,0.000899
13503,0.000899
13504,0.000899
13505,0.000899
13506,0.000835
13507,0.000835
13508,0.000835
13509,0.000835
13510,0.000835
13511,0.000835
13512,0.000835
13513,0.000835
13514,0.000835
13515,0.000835
13516,0.000835
13517,0.000835
13518,0.000835
13519,0.000835
13520,0.000835
13521,0.000835
13522,0.000835
13523,0.000771
13524,0.000771
13525,0.000771
13526,0.000771
13527,0.000771
13528,0.000771
13529,0.000771
13530,0.000771
13531,0.000771
13532,0.000771
13533,0.000771
13534,0.000771
13535,0.000771
13536,0.000771
13537,0.000771
13538,0.000771
13539,0.000771
13540,0.000771
13541,0.000771
13542,0.000771
13543,0.000771
13544,0.000771
13545,0.000771
13546,0.000771
13547,0.000771
13548,0.000771
13549,0.000771
13550,0.000771
13551,0.000771
13552,0.000771
13553,0.000771
13554,0.000771
13555,0.000771
13556,0.000771
13557,0.000771
13558,0.000771
13559,0.000771
13560,0.000771
13561,0.000771
13562,0.000707
13563,0.000707
13564,0.000707
13565,0.000707
13566,0.000707
13567,0.000707
13568,0.000707
13569,0.000707
13570,0.000707
13571,0.000707
13572,0.000707
13573,0.000707
13574,0.000707
13575,0.000707
13576,0.000707
13577,0.000707
13578,0.000707
13579,0.000707
13580,0.000707
13581,0.000707
13582,0.000707
13583,0.000707
13584,0.000707
13585,0.000707
13586,0.000707
13587,0.000707
13588,0.000707
13589,0.000707
13590,0.000707
13591,0.000707
13592,0.000707
13593,0.000707
13594,0.000707
13595,0.000707
13596,0.000707
13597,0.000707
13598,0.000707
13599,0.000707
13600,0.000707
13601,0.000707
13602,0.000707
13603,0.000707
13604,0.000707
13605,0.000707
13606,0.000707
13607,0.000707
13608,0.000707
13609,0.000707
13610,0.000707
13611,0.000707
13612,0.000707
13613,0.000707
13614,0.000707
13615,0.000707
13616,0.000707
13617,0.000707
13618,0.000707
13619,0.000707
13620,0.000707
13621,0.000707
13622,0.000707
13623,0.000707
13624,0.000707
13625,0.000707
13626,0.000707
13627,0.000707
13628,0.000707
13629,0.000707
13630,0.000707
13631,0.000707
13632,0.000707
13633,0.000707
13634,0.000707
13635,0.000707
13636,0.000707
13637,0.000707
13638,0.000707
13639,0.000707
13640,0.000707
13641,0.000707
13642,0.000707
13643,0.000707
13644,0.000707
13645,0.000707
13646,0.000707
13647,0.000707
13648,0.000707
13649,0.000707
13650,0.000707
13651,0.000707
13652,0.000707
13653,0.000707
13654,0.000707
13655,0.000707
13656,0.000707
13657,0.000707
13658,0.000707
13659,0.000707
13660,0.000707
13661,0.000707
13662,0.000707
13663,0.000707
13664,0.000707
13665,0.000707
13666,0.000707
13667,0.000707
13668,0.000642
13669,0.000642
13670,0.000642
13671,0.000642
13672,0.000642
13673,0.000642
13674,0.000642
13675,0.000642
13676,0.000642
13677,0.000642
13678,0.000642
13679,0.000642
13680,0.000642
13681,0.000642
13682,0.000642
13683,0.000642
13684,0.000642
13685,0.000642
13686,0.000642
13687,0.000578
13688,0.000578
13689,0.000578
13690,0.000578
13691,0.000578
13692,0.000578
13693,0.000578
13694,0.000578
13695,0.000578
13696,0.000578
13697,0.000578
13698,0.000578
13699,0.000578
13700,0.000578
13701,0.000578
13702,0.000578
13703,0.000578
13704,0.000578
13705,0.000578
13706,0.000578
13707,0.000578
13708,0.000578
13709,0.000578
13710,0.000578
13711,0.000578
13712,0.000578
13713,0.000578
13714,0.000578
13715,0.000578
13716,0.000578
13717,0.000578
13718,0.000578
13719,0.000578
13720,0.000578
13721,0.000578
13722,0.000578
13723,0.000578
13724,0.000578
13725,0.000578
13726,0.000578
13727,0.000578
13728,0.000578
13729,0.000578
13730,0.000578
13731,0.000578
13732,0.000514
13733,0.000514
13734,0.000514
13735,0.000514
13736,0.000514
13737,0.000514
13738,0.000514
13739,0.000514
13740,0.000514
13741,0.000514
13742,0.000514
13743,0.000514
13744,0.000514
13745,0.000514
13746,0.000514
13747,0.000514
13748,0.000514
13749,0.000514
13750,0.000514
13751,0.000514
13752,0.000514
13753,0.000514
13754,0.000514
13755,0.000514
13756,0.000514
13757,0.000514
13758,0.000514
13759,0.000514
13760,0.000514
13761,0.000514
13762,0.000514
13763,0.000514
13764,0.000514
13765,0.000514
13766,0.000514
13767,0.000514
13768,0.000514
13769,0.000514
13770,0.000514
13771,0.000514
13772,0.000514
13773,0.000514
13774,0.000514
13775,0.000514
13776,0.000450
13777,0.000450
